,BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
6106,35126,13,2018,6,26,2,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,125.0,1,0.9691803
6107,35127,118,2018,6,6,1,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110.0,0,0.20085266
6108,35128,44,2018,11,3,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,77.76,0,0.9886331
6109,35129,92,2018,6,1,0,4,Meal Plan 1,0,Room_Type 6,2,1,Online,0,0,0,187.85,1,0.99294406
6110,35130,270,2018,4,20,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.0,0,0.013560696
6111,35131,8,2018,2,16,0,2,Not Selected,1,Room_Type 1,2,0,Online,0,0,0,88.0,1,0.99993443
6112,35132,279,2018,10,10,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,76.5,1,0.020027785
6113,35133,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,0.7749997
6114,35134,13,2018,2,18,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,94.0,1,0.99033946
6115,35135,46,2018,4,1,0,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,104.4,0,0.9881329
6116,35136,13,2018,2,29,1,3,Meal Plan 1,0,Room_Type 4,2,1,Offline,0,0,0,86.8,0,0.99775344
6117,35137,56,2018,6,8,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,120.0,0,0.9883449
6118,35138,64,2018,10,31,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,105.6,4,0.999795
6119,35139,6,2018,3,2,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,65.8,0,0.9650662
6120,35140,89,2017,11,28,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,55.63,2,0.9771054
6121,35141,15,2018,6,26,2,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,146.0,1,0.9960024
6122,35142,84,2018,3,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,38.67,0,0.96165675
6123,35143,82,2017,7,19,2,2,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,76.5,1,0.9478043
6124,35144,22,2018,7,1,1,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,168.3,0,0.99854684
6125,35145,15,2018,2,19,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,81.0,0,0.90330106
6126,35146,71,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,0.49302748
6127,35147,308,2018,11,23,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,78.3,2,0.9939235
6128,35148,14,2017,10,15,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,100.0,0,0.9547089
6129,35149,95,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,0.34132478
6130,35150,4,2018,2,19,1,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,81.0,0,0.83463466
6131,35151,314,2018,12,26,3,6,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,68.66,0,0.16022441
6132,35152,208,2018,7,30,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,80.75,0,0.977525
6133,35153,20,2018,5,26,0,1,Meal Plan 1,0,Room_Type 4,1,0,Aviation,1,1,1,110.0,0,0.99964666
6134,35154,265,2018,6,24,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,0.13267705
6135,35155,6,2018,5,9,1,2,Not Selected,0,Room_Type 1,1,0,Offline,0,0,0,85.0,0,0.9583673
6136,35156,28,2018,10,18,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,91.63,1,0.9996301
6137,35157,151,2018,8,19,2,3,Meal Plan 1,0,Room_Type 2,0,2,Online,0,0,0,99.3,1,0.3187234
6138,35158,184,2018,11,24,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,69.9,0,0.9590819
6139,35159,43,2018,7,19,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,123.9,0,0.98518443
6140,35160,166,2018,11,1,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110.0,0,0.15812828
6141,35161,1,2018,12,21,0,1,Meal Plan 1,0,Room_Type 4,2,0,Complementary,0,0,0,0.0,1,0.9989561
6142,35162,137,2018,12,24,2,3,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,117.3,2,0.8058678
6143,35163,36,2017,10,13,0,3,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112.0,0,0.98821324
6144,35164,4,2018,7,28,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,124.0,0,0.9997608
6145,35165,109,2018,4,19,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.83,0,0.7178076
6146,35166,27,2017,9,30,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,108.0,0,0.99474186
6147,35167,22,2018,5,21,2,2,Meal Plan 2,0,Room_Type 4,2,0,Online,0,0,0,194.0,1,0.99498713
6148,35168,6,2018,5,17,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,90.0,0,0.96589917
6149,35169,13,2018,8,26,2,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,122.0,0,0.9871149
6150,35170,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.5,0,0.8650306
6151,35171,132,2018,3,21,2,5,Meal Plan 1,0,Room_Type 5,3,0,Offline,0,0,0,104.55,1,0.98054737
6152,35172,132,2018,7,1,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,0,0.79235536
6153,35173,127,2018,7,7,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,103.5,0,0.91224134
6154,35174,25,2018,11,10,1,3,Meal Plan 1,1,Room_Type 4,2,0,Online,0,0,0,126.48,2,0.9997091
6155,35175,87,2018,8,27,2,4,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,112.03,2,0.9958507
6156,35176,5,2017,8,15,1,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,162.0,1,0.99962974
6157,35177,16,2018,7,19,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,162.0,1,0.99934036
6158,35178,3,2017,9,27,2,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,1,2,65.0,0,0.9984156
6159,35179,9,2017,9,7,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,161.33,0,0.99418986
6160,35180,75,2018,3,30,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,82.45,0,0.90821147
6161,35181,51,2018,4,14,0,2,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,123.3,0,0.77961636
6162,35182,2,2018,11,13,2,1,Meal Plan 1,0,Room_Type 1,1,0,Aviation,0,0,0,79.0,0,0.8007818
6163,35183,322,2018,12,9,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,52.0,0,0.0004764691
6164,35184,187,2018,9,12,1,4,Meal Plan 1,0,Room_Type 2,2,0,Offline,0,0,0,80.75,1,0.6262279
6165,35185,31,2018,10,15,1,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,0,0.99034965
6166,35186,85,2017,8,11,0,2,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,50.3,0,0.9778791
6167,35187,83,2017,9,30,0,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112.2,0,0.94521064
6168,35188,68,2017,9,12,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.17,2,0.971439
6169,35189,168,2018,4,22,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,0,0.60419726
6170,35190,256,2018,6,15,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,0.18065813
6171,35191,53,2018,8,8,2,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,0,0.89031607
6172,35192,13,2017,9,14,1,3,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,174.0,4,0.99999404
6173,35193,19,2018,1,30,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,73.9,1,0.9891829
6174,35194,28,2018,4,17,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,101.0,1,0.99326444
6175,35195,14,2018,1,27,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,81.9,1,0.99941504
6176,35196,1,2017,10,2,1,2,Meal Plan 1,0,Room_Type 6,2,1,Online,0,0,0,226.17,1,0.9996575
6177,35197,348,2018,12,6,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,62.64,0,9.430948e-05
6178,35198,45,2018,9,18,2,2,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,96.3,0,0.96750504
6179,35199,58,2018,3,31,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,123.3,1,0.9956108
6180,35200,257,2017,7,1,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,80.0,0,0.14200628
6181,35201,21,2018,3,4,0,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,129.0,0,0.99767107
6182,35202,38,2018,3,11,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,76.5,1,0.9192606
6183,35203,155,2018,7,7,1,3,Meal Plan 2,0,Room_Type 1,2,1,Online,0,0,0,173.25,2,0.9476658
6184,35204,192,2018,8,25,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100.0,0,0.54807997
6185,35205,29,2018,10,31,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,114.4,2,0.9990958
6186,35206,4,2018,10,25,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,145.0,2,0.99996793
6187,35207,232,2018,9,20,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,109.65,1,0.9934322
6188,35208,62,2018,7,23,1,1,Meal Plan 2,1,Room_Type 1,2,1,Online,0,0,0,173.25,2,0.9964895
6189,35209,34,2018,12,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,95.2,0,0.96772903
6190,35210,285,2018,10,3,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100.0,0,0.0025410135
6191,35211,3,2018,2,18,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,76.8,0,0.99702543
6192,35212,91,2018,8,21,2,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,112.5,0,0.32169104
6193,35213,131,2017,8,15,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,94.5,0,0.65238756
6194,35214,226,2018,9,2,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,112.0,0,0.9763474
6195,35215,64,2018,7,17,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,0,0.8696064
6196,35216,13,2018,2,22,1,0,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,66.7,0,0.98804384
6197,35217,151,2018,8,17,0,3,Meal Plan 2,0,Room_Type 4,3,0,Online,0,0,0,204.0,0,0.5798546
6198,35218,6,2018,6,2,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,136.0,1,0.999826
6199,35219,65,2018,3,20,2,3,Meal Plan 1,0,Room_Type 1,3,0,Offline,0,0,0,124.0,1,0.99847895
6200,35220,0,2017,9,8,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,114.0,0,0.9418852
6201,35221,60,2018,7,20,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,81.08,1,0.9905047
6202,35222,21,2018,9,25,1,0,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,87.01,1,0.99783033
6203,35223,128,2018,7,7,2,3,Meal Plan 1,1,Room_Type 1,2,0,Offline,0,0,0,81.25,0,0.6820834
6204,35224,89,2018,9,20,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,168.3,1,0.98833954
6205,35225,34,2018,8,1,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,135.9,0,0.98417515
6206,35226,4,2018,7,6,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,151.0,1,0.9997849
6207,35227,1,2017,8,9,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89.0,1,0.99972314
6208,35228,147,2018,8,11,2,5,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,138.55,1,0.9151511
6209,35229,104,2018,7,2,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.01,2,0.97131956
6210,35230,20,2017,9,14,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.0,2,0.9996971
6211,35231,32,2017,11,20,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,73.0,0,0.8641576
6212,35232,56,2018,4,8,2,5,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,112.2,0,0.48669586
6213,35233,4,2017,9,28,1,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,95.0,1,0.94386387
6214,35234,123,2018,8,1,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,0,0.61651856
6215,35235,188,2018,6,15,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,130.0,0,0.11975454
6216,35236,305,2018,11,4,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89.0,0,0.0013806061
6217,35237,7,2018,3,9,0,2,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,80.0,0,0.9963689
6218,35238,47,2017,11,14,2,1,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,60.0,0,0.9759973
6219,35239,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109.0,0,0.86474264
6220,35240,51,2018,3,16,0,4,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,92.82,1,0.9966139
6221,35241,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105.0,0,0.9901585
6222,35242,9,2018,4,10,1,0,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,105.0,0,0.992195
6223,35243,19,2017,10,3,2,1,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,118.67,1,0.99905175
6224,35244,76,2018,8,13,0,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,207.9,0,0.9939091
6225,35245,40,2017,9,13,2,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,85.5,2,0.9424011
6226,35246,57,2018,3,30,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,85.85,1,0.98702455
6227,35247,2,2018,2,13,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,91.0,1,0.9998816
6228,35248,4,2018,8,12,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,92.0,0,0.9997751
6229,35249,21,2018,10,26,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,95.48,1,0.9879071
6230,35250,7,2017,8,28,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,1,2,65.0,0,0.9988209
6231,35251,55,2018,8,29,3,8,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,126.0,0,0.58849555
6232,35252,26,2018,11,12,2,2,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,78.2,0,0.98155206
6233,35253,11,2018,6,14,0,3,Meal Plan 1,0,Room_Type 4,1,0,Corporate,0,0,0,90.0,0,0.87607837
6234,35254,110,2017,12,9,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70.0,0,0.8955403
6235,35255,35,2017,9,14,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,67.49,0,0.9089661
6236,35256,69,2018,6,12,2,4,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,0.24963821
6237,35257,13,2018,4,14,0,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,131.6,0,0.99699366
6238,35258,279,2018,10,12,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,110.0,0,0.006763253
6239,35259,5,2018,5,16,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,68.53,1,0.999931
6240,35260,4,2018,5,23,1,0,Not Selected,0,Room_Type 1,1,0,Offline,0,0,0,144.0,1,0.9958408
6241,35261,49,2018,5,19,2,5,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,106.25,0,0.8521846
6242,35262,144,2017,12,29,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,72.25,2,0.87007755
6243,35263,11,2018,2,12,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,81.0,1,0.99978834
6244,35264,346,2018,9,13,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,0.0033077106
6245,35265,253,2017,9,12,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.25,3,0.9697574
6246,35266,1,2017,10,1,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,96.0,0,0.97622675
6247,35267,152,2018,6,10,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,132.9,0,0.74808496
6248,35268,19,2018,11,14,1,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,58.45,1,0.96003324
6249,35269,1,2018,6,4,1,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,167.0,3,0.9999881
6250,35270,4,2018,11,5,0,1,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,120.0,2,0.9999732
6251,35271,141,2018,5,29,2,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,108.29,2,0.8906342
6252,35272,290,2018,12,1,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,86.7,0,0.1399194
6253,35273,112,2018,3,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,58.0,1,0.9296892
6254,35274,238,2018,9,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,106.2,1,0.89081115
6255,35275,320,2018,8,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,0.011834653
6256,35276,32,2018,8,20,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,96.33,1,0.99955267
6257,35277,29,2017,10,13,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,98.98,2,0.99979275
6258,35278,39,2017,8,14,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.5,0,0.9892952
6259,35279,188,2018,6,15,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,130.0,0,0.11975454
6260,35280,0,2017,12,31,0,1,Meal Plan 1,0,Room_Type 1,1,0,Complementary,0,0,0,0.0,0,0.90297955
6261,35281,95,2018,11,20,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.0,2,0.97424966
6262,35282,55,2018,9,2,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,108.0,1,0.99610555
6263,35283,14,2018,3,17,0,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,127.0,2,0.9999013
6264,35284,14,2017,12,11,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,81.0,1,0.99302334
6265,35285,0,2018,1,18,1,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,64.5,0,0.9466818
6266,35286,21,2018,3,4,0,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,129.0,0,0.99767107
6267,35287,55,2017,11,10,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,73.8,2,0.99086034
6268,35288,41,2017,10,19,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,103.5,2,0.9992399
6269,35289,245,2018,7,6,2,4,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110.0,0,0.0011528998
6270,35290,24,2018,5,21,2,1,Meal Plan 1,0,Room_Type 7,3,1,Online,0,0,0,285.17,0,0.9988825
6271,35291,0,2018,6,10,0,1,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,130.0,0,0.9990477
6272,35292,338,2018,10,7,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90.67,1,0.001874408
6273,35293,11,2017,10,23,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,88.5,0,0.98699397
6274,35294,104,2018,7,2,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.01,2,0.97131956
6275,35295,5,2018,5,24,0,1,Meal Plan 1,1,Room_Type 1,1,0,Corporate,1,1,4,67.0,0,0.9990194
6276,35296,171,2018,6,28,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.95,1,0.92149335
6277,35297,6,2018,7,8,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,75.0,0,0.91011566
6278,35298,77,2018,4,15,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,68.04,1,0.9776559
6279,35299,110,2018,7,19,0,4,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,113.76,1,0.9695348
6280,35300,88,2018,3,12,1,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,58.0,0,0.94995373
6281,35301,29,2018,4,16,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,102.8,1,0.986292
6282,35302,87,2018,7,17,1,0,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,137.7,2,0.9947478
6283,35303,281,2018,12,26,1,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,79.62,2,0.9457784
6284,35304,133,2018,6,28,2,8,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,95.2,1,0.46630454
6285,35305,18,2018,6,20,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,1,8,65.0,1,0.9989349
6286,35306,213,2018,10,1,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,102.85,2,0.9671502
6287,35307,186,2018,11,24,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,64.56,0,0.84266865
6288,35308,151,2018,1,19,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,80.0,0,0.17055012
6289,35309,42,2018,3,20,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,97.63,1,0.9813665
6290,35310,195,2018,6,30,0,2,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,82.45,1,0.6967658
6291,35311,156,2018,8,21,2,1,Not Selected,1,Room_Type 1,2,0,Online,0,0,0,103.5,0,0.84615594
6292,35312,39,2018,4,29,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,177.0,2,0.99935836
6293,35313,68,2017,9,29,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,65.0,0,0.9813814
6294,35314,59,2018,4,27,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,99.85,0,0.97541773
6295,35315,296,2018,9,21,0,4,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,117.0,1,0.037673876
6296,35316,161,2018,3,25,1,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,130.0,0,0.61311066
6297,35317,26,2018,10,27,0,2,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,165.0,0,0.99789053
6298,35318,327,2017,9,9,2,4,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,76.0,0,0.0012235038
6299,35319,21,2018,3,10,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.0,1,0.99917257
6300,35320,2,2018,10,30,2,1,Meal Plan 1,0,Room_Type 4,1,0,Aviation,0,0,0,94.0,0,0.81755567
6301,35321,134,2018,8,10,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,114.3,1,0.8223658
6302,35322,27,2018,5,20,2,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,135.87,0,0.95405847
6303,35323,23,2018,9,8,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,118.0,0,0.9990387
6304,35324,7,2017,8,12,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.0,1,0.9977673
6305,35325,104,2018,5,5,2,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.75,0,0.8225094
6306,35326,50,2018,11,9,0,2,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,145.69,0,0.97980416
6307,35327,29,2017,9,15,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,94.5,0,0.9929877
6308,35328,64,2018,11,20,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.2,1,0.9861811
6309,35329,111,2018,9,11,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,118.8,2,0.951771
6310,35330,54,2018,6,11,2,1,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,85.0,0,0.9488835
6311,35331,6,2018,5,18,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,1,98.0,0,0.99941254
6312,35332,230,2018,9,6,0,5,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,111.0,0,0.014210758
6313,35333,18,2018,10,10,1,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,139.0,3,0.99973065
6314,35334,13,2018,4,11,1,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,95.0,0,0.9433128
6315,35335,5,2017,10,19,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90.0,0,0.99544156
6316,35336,95,2017,9,18,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.25,2,0.9780638
6317,35337,81,2018,3,25,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,65.0,0,0.94650984
6318,35338,210,2018,8,15,2,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,0,0.052842386
6319,35339,161,2018,3,25,1,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,130.0,0,0.61311066
6320,35340,0,2018,6,18,0,1,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,129.0,2,0.99997056
6321,35341,68,2017,12,2,0,4,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,60.0,0,0.97723836
6322,35342,103,2018,5,1,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,114.3,1,0.9037703
6323,35343,290,2018,10,20,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.95,0,0.022256117
6324,35344,263,2018,10,21,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,110.0,0,0.018806212
